	RSE	RRSE
660	1.778009	1.33342
1042	2.4799657	1.5747907
806	6.765227	2.601005
539	1.8608043	1.364113
4587	11.842492	3.4412923
516	23.199018	4.816536
1232	2.964856	1.7218757
643	6.702951	2.5890057
754	23.05204	4.801254
629	1.3624574	1.1672435
4588	6.1856375	2.4870942
4589	1.8382694	1.3558279
4590	32.67127	5.7158785
4591	2.302574	1.5174234
4592	1.7332122	1.3165152
4593	16.330803	4.0411386
4594	1.2840089	1.1331412
3310	1.1281129	1.0621266
4595	1.051942	1.0256423
