	RSE	RRSE
660	2.8533735	1.6891931
1042	3.374728	1.8370433
806	33.200043	5.7619476
539	10.222887	3.197325
4587	13.025568	3.609095
516	35.534847	5.961111
1232	4.8782573	2.2086778
643	36.421856	6.0350523
754	35.400505	5.9498324
629	2.7803893	1.66745
4588	17.480934	4.1810207
4589	5.3843184	2.3204134
4590	52.37064	7.2367563
4591	2.6393514	1.624608
4592	1.3788205	1.1742319
4593	124.84886	11.173578
4594	1.2368426	1.1121342
3310	1.1747402	1.0838543
4595	1.019226	1.0095673
