"otuids","MCT.f.0001","MCT.f.0002","MCT.f.0003","MCT.f.0004","MCT.f.0005","MCT.f.0006","MCT.f.0007","MCT.f.0008","MCT.f.0009","MCT.f.0010","MCT.f.0011","MCT.f.0012","MCT.f.0013","MCT.f.0014","MCT.f.0015","MCT.f.0016","MCT.f.0017","MCT.f.0018","MCT.f.0019","MCT.f.0020","MCT.f.0035","MCT.f.0036","MCT.f.0037","MCT.f.0038","MCT.f.0039","MCT.f.0040","MCT.f.0041","MCT.f.0042","MCT.f.0043","MCT.f.0044","MCT.f.0045","MCT.f.0047","MCT.f.0048","MCT.f.0049","MCT.f.0050","MCT.f.0051","MCT.f.0052","MCT.f.0053","MCT.f.0054","MCT.f.0055","MCT.f.0056","MCT.f.0057","MCT.f.0058","MCT.f.0059","MCT.f.0060","MCT.f.0061","MCT.f.0063","MCT.f.0064","MCT.f.0065","MCT.f.0066","MCT.f.0067","MCT.f.0068","MCT.f.0069","MCT.f.0070","MCT.f.0071","MCT.f.0072","MCT.f.0074","MCT.f.0075","MCT.f.0076","MCT.f.0085","MCT.f.0086","MCT.f.0089","MCT.f.0091","MCT.f.0094","MCT.f.0095","MCT.f.0096","MCT.f.0098","MCT.f.0099","MCT.f.0102","MCT.f.0103","MCT.f.0104","MCT.f.0106","MCT.f.0107","MCT.f.0108","MCT.f.0109","MCT.f.0110","MCT.f.0111","MCT.f.0112","MCT.f.0113","MCT.f.0114","MCT.f.0115","MCT.f.0116","MCT.f.0117","MCT.f.0118","MCT.f.0119","MCT.f.0120","MCT.f.0121","MCT.f.0122","MCT.f.0123","MCT.f.0124","MCT.f.0125","MCT.f.0126","MCT.f.0127","MCT.f.0128","MCT.f.0129","MCT.f.0130","MCT.f.0131","MCT.f.0132","MCT.f.0133","MCT.f.0134","MCT.f.0135","MCT.f.0136","MCT.f.0137","MCT.f.0138","MCT.f.0139","MCT.f.0141","MCT.f.0142","MCT.f.0143","MCT.f.0144","MCT.f.0145","MCT.f.0146","MCT.f.0147","MCT.f.0148","MCT.f.0149","MCT.f.0150","MCT.f.0151","MCT.f.0152","MCT.f.0153","MCT.f.0154","MCT.f.0155","MCT.f.0156","MCT.f.0157","MCT.f.0158","MCT.f.0159","MCT.f.0160","MCT.f.0161","MCT.f.0162","MCT.f.0163","MCT.f.0164","MCT.f.0165","MCT.f.0166","MCT.f.0167","MCT.f.0168","MCT.f.0169","MCT.f.0170","MCT.f.0171","MCT.f.0172","MCT.f.0173","MCT.f.0174","MCT.f.0176","MCT.f.0177","MCT.f.0178","MCT.f.0179","MCT.f.0180","MCT.f.0181","MCT.f.0182","MCT.f.0183","MCT.f.0184","MCT.f.0185","MCT.f.0186","MCT.f.0187","MCT.f.0188","MCT.f.0189","MCT.f.0190","MCT.f.0191","MCT.f.0192","MCT.f.0193","MCT.f.0194","MCT.f.0195","MCT.f.0196","MCT.f.0197","MCT.f.0198","MCT.f.0199","MCT.f.0200","MCT.f.0201","MCT.f.0202","MCT.f.0203","MCT.f.0204","MCT.f.0206","MCT.f.0208","MCT.f.0209","MCT.f.0211","MCT.f.0213","MCT.f.0214","MCT.f.0215","MCT.f.0216","MCT.f.0218","MCT.f.0219","MCT.f.0220","MCT.f.0221","MCT.f.0222","MCT.f.0223","MCT.f.0224","MCT.f.0225","MCT.f.0226","MCT.f.0227","MCT.f.0228","MCT.f.0229","MCT.f.0230","MCT.f.0231","MCT.f.0232","MCT.f.0233","MCT.f.0234","MCT.f.0235","MCT.f.0236","MCT.f.0237","MCT.f.0238","MCT.f.0240","MCT.f.0241","MCT.f.0242","MCT.f.0243","MCT.f.0244","MCT.f.0245","MCT.f.0247","MCT.f.0248","MCT.f.0249","MCT.f.0250","MCT.f.0252","MCT.f.0253","MCT.f.0254","MCT.f.0255","MCT.f.0256","MCT.f.0258","MCT.f.0259","MCT.f.0260","MCT.f.0261","MCT.f.0263","MCT.f.0264","MCT.f.0265","MCT.f.0266","MCT.f.0267","MCT.f.0268","MCT.f.0269","MCT.f.0270","MCT.f.0271","MCT.f.0272","MCT.f.0273","MCT.f.0274","MCT.f.0275","MCT.f.0277","MCT.f.0290","MCT.f.0291","MCT.f.0292","MCT.f.0293","MCT.f.0294","MCT.f.0295","MCT.f.0296","MCT.f.0297","MCT.f.0298","MCT.f.0299","MCT.f.0300","MCT.f.0301","MCT.f.0302","MCT.f.0303","MCT.f.0304","MCT.f.0305","MCT.f.0306","MCT.f.0307","MCT.f.0308","MCT.f.0310","MCT.f.0311","MCT.f.0312","MCT.f.0313","MCT.f.0314","MCT.f.0315","MCT.f.0316","MCT.f.0317","MCT.f.0318","MCT.f.0319","MCT.f.0320","MCT.f.0321","MCT.f.0322","MCT.f.0323","MCT.f.0325","MCT.f.0326","MCT.f.0327","MCT.f.0329","MCT.f.0330","MCT.f.0331","MCT.f.0334","MCT.f.0335","MCT.f.0336","MCT.f.0337","MCT.f.0338","MCT.f.0340","MCT.f.0341","MCT.f.0344","MCT.f.0345","MCT.f.0346","MCT.f.0347","MCT.f.0348","MCT.f.0349","MCT.f.0350","MCT.f.0351","MCT.f.0352","MCT.f.0353","MCT.f.0354","MCT.f.0355","MCT.f.0356","MCT.f.0357","MCT.f.0358","MCT.f.0359","MCT.f.0360","MCT.f.0361","MCT.f.0362","MCT.f.0363","MCT.f.0364","MCT.f.0365","MCT.f.0366","MCT.f.0368","MCT.f.0369","MCT.f.0370","MCT.f.0371","MCT.f.0372","MCT.f.0373","MCT.f.0374","MCT.f.0375","MCT.f.0376","MCT.f.0377","MCT.f.0378","MCT.f.0379","MCT.f.0380","MCT.f.0381","MCT.f.0382","MCT.f.0383","MCT.f.0384","MCT.f.0385","MCT.f.0386","MCT.f.0387","MCT.f.0388","MCT.f.0389","MCT.f.0390","MCT.f.0391","MCT.f.0392","MCT.f.0393","MCT.f.0394","MCT.f.0395","MCT.f.0396","MCT.f.0397","MCT.f.0398","MCT.f.0399","MCT.f.0400","MCT.f.0402","MCT.f.0403","MCT.f.0404","MCT.f.0405","MCT.f.0406","MCT.f.0407","MCT.f.0408","MCT.f.0409","MCT.f.0410","MCT.f.0411","MCT.f.0412","MCT.f.0413","MCT.f.0414","MCT.f.0415","MCT.f.0416","MCT.f.0417","MCT.f.0418","MCT.f.0419","MCT.f.0420","MCT.f.0421","MCT.f.0422","MCT.f.0423","MCT.f.0424","MCT.f.0425","MCT.f.0426","MCT.f.0427","MCT.f.0428","MCT.f.0429","MCT.f.0430","MCT.f.0431","MCT.f.0432","MCT.f.0433","MCT.f.0434","MCT.f.0435","MCT.f.0436","MCT.f.0437","MCT.f.0438","MCT.f.0439","MCT.f.0440","MCT.f.0441","MCT.f.0442","MCT.f.0443","MCT.f.0444","MCT.f.0445","MCT.f.0446","MCT.f.0447","MCT.f.0449","MCT.f.0450","MCT.f.0451","MCT.f.0452","MCT.f.0453","MCT.f.0454","MCT.f.0455","MCT.f.0456","MCT.f.0457","MCT.f.0458","MCT.f.0459","MCT.f.0460","MCT.f.0461","MCT.f.0462","MCT.f.0463","MCT.f.0464","MCT.f.0465","MCT.f.0467","MCT.f.0468","MCT.f.0470","MCT.f.0472","MCT.f.0473","MCT.f.0475","MCT.f.0476","MCT.f.0477","MCT.f.0481","MCT.f.0482","MCT.f.0486","MCT.f.0488","MCT.f.0489","MCT.f.0492","MCT.f.0494","MCT.f.0495","MCT.f.0511","MCT.f.0512","MCT.f.0513","MCT.f.0514","MCT.f.0515","MCT.f.0516","MCT.f.0517","MCT.f.0519","MCT.f.0520","MCT.f.0522","MCT.f.0523","MCT.f.0524","MCT.f.0525","MCT.f.0526","MCT.f.0527","MCT.f.0528","MCT.f.0529","MCT.f.0530","MCT.f.0531","MCT.f.0532","MCT.f.0533","MCT.f.0534","MCT.f.0535","MCT.f.0536","MCT.f.0537","MCT.f.0538","MCT.f.0539","MCT.f.0540","MCT.f.0541","MCT.f.0542","MCT.f.0543","MCT.f.0544","MCT.f.0545","MCT.f.0546","MCT.f.0547","MCT.f.0548","MCT.f.0549","MCT.f.0550","MCT.f.0551","MCT.f.0552","MCT.f.0553","MCT.f.0554","MCT.f.0555","MCT.f.0556","MCT.f.0557","MCT.f.0558","MCT.f.0559","MCT.f.0560","MCT.f.0561","MCT.f.0562","MCT.f.0564","MCT.f.0565","MCT.f.0566","MCT.f.0567","MCT.f.0568","MCT.f.0570","MCT.f.0572","MCT.f.0573","MCT.f.0574","MCT.f.0575","MCT.f.0577","MCT.f.0578","MCT.f.0579","MCT.f.0580","MCT.f.0581","MCT.f.0582","MCT.f.0583","MCT.f.0585","MCT.f.0586","MCT.f.0587","MCT.f.0588","MCT.f.0590","MCT.f.0592","MCT.f.0593","MCT.f.0594","MCT.f.0595","MCT.f.0596","MCT.f.0597","MCT.f.0598","MCT.f.0599","MCT.f.0600","MCT.f.0601","MCT.f.0602","MCT.f.0603","MCT.f.0604","MCT.f.0605","MCT.f.0606","MCT.f.0607","MCT.f.0608","MCT.f.0609","MCT.f.0610","MCT.f.0611","MCT.f.0612","MCT.f.0613","MCT.f.0614","MCT.f.0615","MCT.f.0616","MCT.f.0617","MCT.f.0618","MCT.f.0619","MCT.f.0620","MCT.f.0621","MCT.f.0622","MCT.f.0623","MCT.f.0624","MCT.f.0625","MCT.f.0626","MCT.f.0627","MCT.f.0628","MCT.f.0629"
243,13414,692660,52879,316701,150676,153415,233288,268278,310401,228694,491562,168874,425999,153580,2617,331032,28478,133173,446199,156605,55367,20070,343140,358936,34491,8360,13978,267512,207373,255614,63587,10427,590736,107345,66857,277563,86752,174259,205561,472015,79474,214065,86561,33710,178474,95432,427976,7615,344793,601509,445395,188766,424629,177120,323796,726460,132981,403635,191535,40925,393889,60943,143098,51110,76719,11387,8461,58424,449,224222,215875,388852,631900,546181,429166,35816,48204,325708,44422,79154,518877,220812,293867,322502,359383,568606,299763,631857,225768,991305,224498,74645,246179,145418,22367,621843,181577,180243,166829,473724,139252,109989,235851,497397,591794,345928,214199,240012,350231,396929,352590,165076,269530,351002,52044,64326,277498,69992,282055,338609,15869,33105,200322,79842,138621,211503,334778,360835,181,8281,240569,190968,53828,361517,28764,110738,197439,361587,432532,129113,29348,496082,131002,589625,651444,253743,260811,318239,133283,384050,28918,385951,363694,293887,703550,349224,264695,187046,362911,498643,54472,122826,13395,576874,52363,253985,536255,478942,127504,4481,127073,25347,152592,117324,242986,321604,377814,255840,360615,163095,24416,139280,19443,70932,35698,21105,41424,180674,55853,235507,431711,123524,47257,181618,51149,13332,53236,5429,167124,63577,103183,147921,175904,464136,12679,208500,525485,451970,1640,166365,276367,225043,601644,425852,63297,338081,128132,363734,154989,48319,215960,8819,95963,20378,351237,44119,547083,74897,68142,74497,144922,187251,449810,171894,46091,586502,128951,353786,242482,65679,571926,55273,517159,251309,134312,347954,95750,133916,225083,135699,236505,552405,256387,345790,528619,478371,275,473886,626562,114128,270956,342622,454201,379022,456100,230353,197039,128297,151545,423713,578216,128918,117752,164044,84535,114744,232452,231752,566889,311252,57091,234276,57459,238547,173597,233150,171818,107089,152494,472987,388370,115935,232023,65624,611705,221127,415527,312898,347969,191376,205883,99870,77765,109579,1950,559929,41597,124520,47929,461752,136050,51499,490848,43162,407178,50508,46384,111645,134187,406956,131110,436772,105301,77472,542323,369154,214392,659084,152130,65885,29074,324340,110387,389119,42088,476468,210591,210868,436683,9889,243111,655911,391618,1065,439964,184693,239173,52534,189685,184473,348435,525176,99938,405697,499557,67495,342279,323102,579867,283815,430299,240869,448218,33386,368543,93354,188255,178176,752511,341072,349340,302095,439129,503399,70943,535281,398783,385170,11569,241202,260330,4021,204536,94617,165134,510885,610042,315823,275465,79057,27105,65406,10681,436240,711,146707,133697,53715,307241,173084,43111,138940,44869,206777,179013,113444,471,4455,109692,65098,61159,98249,283974,93797,391442,21630,75642,63763,371828,312643,99192,104875,391311,245819,157994,27807,202158,88982,61215,14567,161070,101831,128769,94782,119912,10509,65750,253241,279787,125544,12426,212104,72332,130092,125447,78443,229225,913100,146739,311771,500098,232865,470112,96468,613804,657009,355959,261525,456906,221023,79455,250617,169502,247546,150003,422154,328646,5646,94339,114355,158408,37130,170033,22630,97376,147851,105412,70118,68417,217390,276520,7073,289420,367889,190005,5766,115483,70385,401092,462893,280522,169273,280732,162255,108848,334898,379525,396123,114877,316321,101102,49307,407526,101031,546546,343877,433494,92779,28340,413110,24444,880855,142003,260684,542064,478636,164511,3824,612029,252335,20820
64,891,42633,95566,133329,26067,64097,115066,73675,91713,27528,97745,44263,159111,125584,433,173868,7594,6868,52157,10248,7258,4261,108839,91376,12395,2861,5895,26566,42326,66038,18222,8835,126875,28980,13755,84116,22663,25003,16845,58077,10984,38165,62309,5679,36303,25537,90916,1137,83379,69992,94694,27709,77561,79813,103257,80417,98350,76598,112022,30596,53576,44931,87318,22964,54242,6626,59312,14588,118,195432,143553,63829,30202,29806,76669,16800,16270,64899,22273,27902,64742,28000,124262,155255,223496,32912,14621,73194,30981,42257,14350,11507,19310,7857,1491,180360,11317,28312,48995,37900,6706,7468,46933,85682,100544,60313,47322,67092,47237,84997,55027,44363,84737,85391,10397,11223,40976,17079,67891,44014,1869,4851,81256,8556,28059,34028,34293,88584,100,1567,33957,10343,6834,36840,15985,9158,54617,82473,42278,34262,3585,81029,11085,54588,42788,24972,47902,35617,22221,68875,7650,34908,159343,42504,52725,61439,79366,20121,87361,37099,26391,42392,2793,36828,12150,9562,68001,23601,27858,757,19105,3583,15125,26720,33993,62043,64248,43290,68917,28386,12674,33046,7695,53580,13580,11007,8769,39512,25472,81715,71380,50629,24548,32989,7511,5600,6254,735,19980,7652,31041,15655,21988,109817,1635,56676,82107,50967,403,34157,23798,32291,46055,70204,10655,80149,17407,68853,30714,11351,48231,1880,21796,6559,112050,29782,68637,10200,19387,18825,17158,17277,75970,17808,9795,51049,20469,53620,55905,26655,213835,37983,85991,96498,35189,71725,23957,22473,39113,30970,75246,75410,36675,26731,50293,41025,49,122421,143376,21361,37865,75260,117197,28358,31262,27302,28880,21209,21602,53405,75416,34103,22831,22285,10828,14197,56115,31881,225899,35919,16071,50201,9088,45809,26306,25810,23309,57031,28458,56548,42822,54474,30374,8215,106140,36822,70233,78646,42313,38495,10144,8813,20378,16401,177,90925,2947,6587,4339,36670,15854,8719,41316,2650,20274,3525,3145,7869,15014,40613,8784,47789,6809,34748,30080,23299,23635,26623,7001,3659,1240,18357,12015,48049,3323,65536,14433,12864,27150,2354,29302,57695,91472,223,85705,70464,22404,41569,30568,55541,35283,58780,18245,99803,111118,9985,42227,82596,83609,30735,62032,47186,104612,11290,35207,9999,13486,140832,132186,142739,62419,42440,81679,118446,27427,144211,205809,114020,6217,103527,106807,3699,113543,33411,72921,168464,123124,201903,118551,16545,4434,17321,42634,137238,191,99152,69968,15311,66006,28312,19411,96469,20578,82541,174727,79481,3307,72028,257194,47601,10142,20375,137141,21785,74998,6105,9714,12599,61821,96821,25505,12649,54513,97123,19657,7403,158709,49680,16146,3895,61997,74733,59333,27451,15978,2685,73709,57139,91448,46766,3133,32284,38972,14381,8980,15755,21402,82747,11138,48039,40626,41340,61280,21820,65746,47386,18497,24884,33408,17401,9209,47475,41871,70678,40002,97430,64196,1069,29340,25069,42774,7257,44402,3015,8629,16844,4854,39271,8836,59099,72003,3881,94986,95693,77408,982,81101,5409,100089,112530,20237,14022,47801,70803,62535,189764,127028,53121,21429,105053,23297,67956,89085,50573,13577,6237,10286,2010,4487,11263,1036,21365,3614,5393,13657,24693,6361,237,27525,4894,408
468,154,5098,37177,11765,3858,2030,4645,5716,4899,542,2722,1281,4339,2316,20,9210,405,934,14877,4597,790,1243,18976,11432,1683,164,864,10424,4986,38222,1609,581,11275,7649,1973,6324,1388,3618,1414,5240,877,2001,1214,159,406,973,3784,97,12013,5858,8790,2960,16852,14919,13947,12842,6884,10390,20982,6210,2590,10057,9251,3316,1310,709,18333,1443,13,12308,41505,9338,4515,6072,6296,1924,222,5852,1285,378,6030,3872,2102,7899,7911,2349,885,6083,5441,2384,2035,339,1236,317,44,4756,513,1678,559,6845,112,570,2687,5047,10210,6252,3760,11010,5595,5186,2246,4139,4484,4215,2908,596,1983,2264,3763,9063,89,1065,2516,663,1613,1500,5415,8144,11,318,8156,3303,1334,8303,633,4896,10698,9150,31123,4480,1165,28214,7625,33105,26777,15542,4459,16915,3833,19589,1340,2562,24111,6197,21167,11453,8454,5114,29021,57626,5364,14573,244,8506,2378,10496,13071,20379,2231,146,786,273,1015,19209,3106,6777,5903,5176,7965,4595,1783,14521,2407,2787,3782,1251,6122,10637,3688,9398,6621,3871,3288,11257,2225,439,1594,56,2020,738,3181,13414,2178,7452,88,4136,6171,4555,37,1912,2122,10435,21370,15466,5505,10899,7100,8241,6723,4183,9460,393,3313,521,16267,4975,1603,194,39,219,392,1924,12382,1145,660,3187,1797,2548,3360,564,8361,1687,7336,5488,5066,5107,2428,1646,9243,5437,7589,2112,1127,743,1789,1060,9,2217,4599,416,566,1829,7357,607,1031,973,525,211,346,873,1033,196,147,360,442,798,617,513,2088,809,316,1137,516,662,1996,2597,1133,395,1456,1959,1388,958,2944,459,4932,821,3076,2076,2049,2536,928,379,198,518,12,2779,464,2820,1469,6015,2283,601,5679,441,3380,619,557,563,1446,3456,1328,2299,636,485,4946,2598,2141,3011,3415,1210,219,2183,2344,3128,307,19959,4130,1033,1424,50,3796,7013,19419,9,2888,656,1888,2704,9871,3018,4278,2195,1828,1375,10856,888,1544,4629,3123,4721,4102,1988,8198,207,4252,1137,1344,17980,17831,10941,5392,2703,1377,2607,530,6710,4175,7651,398,3652,2336,283,10732,2784,2408,13715,8708,13329,22847,2619,251,793,6349,12281,19,7660,2509,645,8651,1365,3309,7301,4294,2850,15200,8669,3229,18897,49637,2765,1942,123,300,36,338,24,189,60,2586,1814,349,168,1957,1848,1358,149,7665,2438,3862,558,12578,23796,11588,4447,6078,72,2227,3642,15917,5100,775,7532,2322,7530,1489,2297,2047,9322,984,3352,11334,7335,8115,856,8240,12811,10845,9810,10414,9119,169,1221,107,228,462,275,654,2,98,89,162,190,119,660,5373,2845,3063,5355,9397,14542,8461,575,24835,22521,17308,196,13965,5895,17587,23992,7542,6438,10027,5865,23527,29724,27149,19671,4010,26651,19368,21997,79265,7496,14908,3010,2535,2373,448,2026,210,8928,3130,2140,4585,7143,1205,37,30976,3945,465
646,697,7287,26410,8621,1949,1981,5879,4027,7425,11447,6953,2316,8473,9564,94,33632,2070,368,1387,564,1009,1636,7088,3723,1168,144,345,2626,1321,14018,1317,1731,5028,2284,575,3466,1788,3836,675,3302,463,3020,2721,657,2984,2402,4556,135,3304,4732,5608,1370,26805,10232,6376,13835,1893,9670,11376,2741,2957,4993,4787,1133,709,511,31180,1516,8,9286,8508,5914,2338,1361,1549,685,569,3497,1003,1319,3944,3676,7283,13914,6170,1332,993,1731,852,1526,303,84,326,247,47,1204,196,513,326,1205,264,136,1322,1478,469,932,433,2144,346,558,282,589,191,407,274,57,344,335,2199,1074,94,172,1946,570,1992,3116,2017,1830,19,64,1004,1074,417,1166,332,361,346,762,872,387,44,1819,324,765,1124,703,1526,743,482,1823,181,746,540,348,370,390,1019,271,731,593,135,326,18,513,37,127,462,224,786,139,367,243,298,573,1248,991,1542,649,1089,984,676,1431,163,380,289,113,291,770,510,1041,721,1131,500,740,172,62,225,660,10225,2101,7599,8762,5259,26709,347,9510,9732,8030,25,2670,2241,12941,21235,32533,8521,25573,26079,45368,25717,3126,10306,660,4430,4404,47975,3865,745,3255,108,190,373,483,1966,514,758,2344,1058,4619,4408,959,34669,18040,8501,23780,4608,8543,4369,977,1180,1144,4201,2852,2140,1166,1006,988,1,1604,2920,589,1115,2247,3159,2718,4069,4907,2677,1087,2535,5748,5924,2978,2623,1540,1365,59,463,163,311,393,114,476,165,417,299,198,183,225,231,343,1639,581,1631,429,3695,2309,1616,1054,1258,2085,825,191,187,341,18,1495,399,495,238,1594,960,855,2444,170,1002,175,205,557,1714,1449,337,1381,245,3193,7750,20257,9040,8583,1608,1085,578,10428,6195,8453,759,12382,1583,2338,6467,61,2259,3544,8239,16,3320,1972,1498,1374,2751,5810,2783,2793,1644,3368,2626,442,1723,5449,18462,19341,2638,2891,4266,359,8154,4903,8212,128722,5088,7678,10391,20461,10573,979,181,389,296,197,35,347,196,136,971,120,621,827,363,650,1475,3280,1053,1674,146503,15345,40,9366,3048,1228,11747,2473,3574,12631,3008,5720,8770,6328,4253,74464,35743,3386,628,184,653,362,1239,83,322,334,1314,885,673,222,901,822,735,92,2403,1076,1286,148,2389,2825,4825,813,592,95,673,1800,1270,939,118,1011,361,7240,4434,3845,11955,14359,2587,9398,5206,5180,11739,1739,9312,16216,2427,4260,2816,6504,233,3517,4988,3624,5940,9125,2237,94,3804,4619,5095,1171,3947,8989,16435,7535,6900,6339,5773,11827,18433,2977,21365,88568,41583,575,83286,507,1259,4109,1174,830,1388,1767,924,1267,1242,3675,823,1986,2200,1418,10842,1061,3712,1312,1149,271,1038,1885,189,4268,1686,3079,3964,2064,1603,188,27740,1647,141
3552,1,273,66,279,7,25,56,89,79,13,209,62,92,41,1,140,5,1111,185,1210,0,1,0,3,0,0,1,2,2,0,0,2,37,1,0,5,1,0,0,7,0,0,0,0,3,0,5,0,1,6,2,846,0,0,0,0,2,0,0,0,0,20,139,2,3,0,4,4,0,2,0,962,1271,878,418,67,245,442,182,39,654,352,585,1318,415,1,0,1,2,6,0,0,0,2,0,0,1,0,0,6,0,0,340,366,271,195,71,1050,376,321,156,303,262,608,75,38,94,94,79,558,84,124,6070,180,338,799,3312,4229,1,167,3917,1125,468,10693,104,0,0,0,3,1,0,1,0,1,5,1,0,0,0,10,0,2,11,1,4,1,0,0,7,0,1,0,0,3,1,0,2,2,47,12,9,4,13,397,112,140,77,113,186,38,86,208,12,46,38,22,84,597,271,918,1466,127,32,197,145,13,207,11,167,1,57,57,14,9,1,0,512,72,0,10,18,1969,3112,277,198,140,1668,1733,16949,174,56,29,100,83,528,1,199,413,4,123,0,1,1,0,1,3,1,0,8,0,16,1,1,21,1,1,0,0,2,0,0,2,0,0,1,1,0,0,2,0,1,1,4,2864,5639,1387,2026,1458,1299,6935,10092,1003,895,2445,2781,6,17,9,46,74,6,44,1,6,12,65,13,3,113,477,7471,2254,4556,1477,26166,2200,4327,3901,4358,1943,6928,1956,442,366,20,14061,223,1912,794,2704,1336,2823,9912,188,3317,275,1049,159,1502,3289,314,816,495,2,88,10,6,48,2,1,12,0,1,0,4,37,0,0,2,0,2,1,4,0,3,0,0,6,0,0,0,0,0,1,2,0,106,347,591,174,24,2,17,3,127,107,181,987,113,140,46,96,1350,3246,271,7956,2646,2695,515,11805,6379,227,9295,1339,1244,30204,26199,9393,10011,406,39,215,418,639,2,630,235,65,683,141,1995,1623,342,33811,2719,4110,93,243,3422,6164,1862,1,0,0,2,0,0,0,4,0,0,0,1,3,2,1,2,0,0,0,1,0,4,0,0,9,0,6,1,0,0,1,0,2056,1083,783,667,5523,640,3360,4592,1807,2691,76,1918,1898,196,219,286,928,3882,5057,18835,7095,21828,21181,13630,103,2680,4829,7024,969,5115,8,256,506,31,213,417,3283,1814,473,12136,4647,3290,71,2526,1,0,0,2,2,0,0,0,1,3,1,0,0,55,0,2,1,664,263,222,54,2,63,5,357,273,177,682,1125,75,5,2596,316,8
4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,8,1,17,10,10,3,17,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,334,313,258,133,106,604,490,260,206,231,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,15,8,0,32,6,14,12,29,20,15,7,8,5,0,62,1,3,7,41,7,3,18,4,25,5,0,2,2,38,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,650,237,211,125,863,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,270,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,56,27,5,3,43,40,14,28,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,124,9,93,13,56,24,18,131,43,5,3,7,0,85,19,23,10,59,37,28,183,6,27,11,8,5,16,64,14,52,13,26,22,17,7,2,0,0,0,0,0,0,0,34,7,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,37,2578,630,0,164,36,16,239,34,269,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
