	RSE	RRSE
243	1.7519685	1.3236195
64	3.3703058	1.8358393
468	2.5572302	1.5991342
646	1.3834189	1.1761883
3552	12.470046	3.5312953
4584	53.293037	7.300208
4585	1.2168658	1.1031164
4586	9.09101	3.0151303
1719	1.0525855	1.0259559
