	RSE	RRSE
243	2.029037	1.4244426
64	2.89981	1.7028829
468	6.8244743	2.6123695
646	1.5574095	1.2479621
3552	11.823524	3.4385352
4584	36.78172	6.0647936
4585	1.3776642	1.1737394
4586	6.8303	2.6134841
1719	1.0872902	1.0427321
