	MCT.f.0045	MCT.f.0160	MCT.f.0305	MCT.f.0404	MCT.f.0618	MCT.f.0359	MCT.f.0114	MCT.f.0213	MCT.f.0608	MCT.f.0125	MCT.f.0167	MCT.f.0294	MCT.f.0546	MCT.f.0010	MCT.f.0427	MCT.f.0567	MCT.f.0592	MCT.f.0447	MCT.f.0528	MCT.f.0237	MCT.f.0337	MCT.f.0224	MCT.f.0616	MCT.f.0358	MCT.f.0457	MCT.f.0214	MCT.f.0227	MCT.f.0298	MCT.f.0253	MCT.f.0128	MCT.f.0119	MCT.f.0007	MCT.f.0136	MCT.f.0102	MCT.f.0185	MCT.f.0610	MCT.f.0191	MCT.f.0177	MCT.f.0255	MCT.f.0111	MCT.f.0204	MCT.f.0394	MCT.f.0072	MCT.f.0011	MCT.f.0481	MCT.f.0153	MCT.f.0465
243	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
64	2.5658872e-12	2.5651237e-12	2.5649671e-12	2.5631966e-12	2.5623852e-12	2.568531e-12	2.5670178e-12	2.5636953e-12	2.5656961e-12	2.56305e-12	2.5628544e-12	2.565153e-12	2.5630403e-12	2.5637053e-12	2.5657402e-12	2.5682078e-12	2.5636953e-12	2.5664106e-12	2.5702268e-12	2.5674241e-12	2.5651187e-12	2.565843e-12	2.5619552e-12	2.5643606e-12	2.565985e-12	2.5633777e-12	2.568012e-12	2.565383e-12	2.5654906e-12	2.5629767e-12	2.5692515e-12	2.5681148e-12	2.563187e-12	2.5655788e-12	2.5643899e-12	2.5690262e-12	2.5629182e-12	2.5635292e-12	2.5633972e-12	2.5669835e-12	2.5622534e-12	2.5626248e-12	2.5635635e-12	2.565114e-12	2.5694572e-12	2.5654173e-12	2.5654025e-12
468	4.2675468e-21	4.266684e-21	4.2664885e-21	4.264406e-21	4.26343e-21	4.270706e-21	4.268947e-21	4.2649756e-21	4.2671396e-21	4.2641783e-21	4.2639343e-21	4.2667163e-21	4.2642433e-21	4.2651218e-21	4.2674e-21	4.2703967e-21	4.2652357e-21	4.268149e-21	4.2726617e-21	4.2693215e-21	4.2667163e-21	4.2672374e-21	4.262812e-21	4.265789e-21	4.2676607e-21	4.264162e-21	4.269973e-21	4.266977e-21	4.2670746e-21	4.2641132e-21	4.2715534e-21	4.2702173e-21	4.2643406e-21	4.2671723e-21	4.2657236e-21	4.270722e-21	4.2639666e-21	4.264634e-21	4.264601e-21	4.2689144e-21	4.2631047e-21	4.2638042e-21	4.2648124e-21	4.266684e-21	4.2718305e-21	4.266928e-21	4.267042e-21
646	8.939021e-22	8.937078e-22	8.936634e-22	8.932e-22	8.929785e-22	8.946049e-22	8.942159e-22	8.933226e-22	8.938237e-22	8.931489e-22	8.930909e-22	8.937181e-22	8.931625e-22	8.933567e-22	8.93868e-22	8.945469e-22	8.93401e-22	8.940386e-22	8.950555e-22	8.943046e-22	8.937146e-22	8.938407e-22	8.928456e-22	8.935067e-22	8.939294e-22	8.931659e-22	8.944513e-22	8.937726e-22	8.937999e-22	8.931318e-22	8.948028e-22	8.944991e-22	8.931863e-22	8.938169e-22	8.934964e-22	8.946458e-22	8.930978e-22	8.932545e-22	8.932409e-22	8.942022e-22	8.929138e-22	8.930705e-22	8.932885e-22	8.937044e-22	8.948677e-22	8.937657e-22	8.93793e-22
3552	8.246545e-23	8.244721e-23	8.244406e-23	8.2401305e-23	8.2380555e-23	8.253028e-23	8.2494403e-23	8.241262e-23	8.2456645e-23	8.239627e-23	8.239093e-23	8.244815e-23	8.239753e-23	8.241639e-23	8.246262e-23	8.252178e-23	8.241859e-23	8.2477724e-23	8.257122e-23	8.250132e-23	8.2448466e-23	8.24579e-23	8.236799e-23	8.242897e-23	8.246671e-23	8.239439e-23	8.251517e-23	8.2453496e-23	8.24557e-23	8.239502e-23	8.2547913e-23	8.2520524e-23	8.240004e-23	8.245727e-23	8.242834e-23	8.2529025e-23	8.2391246e-23	8.2405704e-23	8.2405704e-23	8.249314e-23	8.2373645e-23	8.238936e-23	8.240947e-23	8.2447526e-23	8.2551694e-23	8.245287e-23	8.245539e-23
4584	1.7313207e-24	1.7309113e-24	1.7308322e-24	1.7298816e-24	1.7294065e-24	1.732781e-24	1.731955e-24	1.7301323e-24	1.731116e-24	1.729763e-24	1.7296507e-24	1.7309245e-24	1.7298156e-24	1.7302116e-24	1.7312547e-24	1.732728e-24	1.7303106e-24	1.7316114e-24	1.7336867e-24	1.7321332e-24	1.730951e-24	1.7311557e-24	1.729123e-24	1.7305153e-24	1.7314e-24	1.7297233e-24	1.7324306e-24	1.7310566e-24	1.7310963e-24	1.7297365e-24	1.733171e-24	1.7325563e-24	1.729862e-24	1.7311292e-24	1.7304757e-24	1.7327545e-24	1.7296572e-24	1.729974e-24	1.729974e-24	1.731935e-24	1.7292614e-24	1.729611e-24	1.7300532e-24	1.7309245e-24	1.7333893e-24	1.7310302e-24	1.7310963e-24
4585	7.2434837e-23	7.241909e-23	7.241605e-23	7.2378215e-23	7.236027e-23	7.249178e-23	7.246026e-23	7.238843e-23	7.242655e-23	7.2374075e-23	7.23691e-23	7.241992e-23	7.23749e-23	7.239091e-23	7.243263e-23	7.248183e-23	7.239257e-23	7.2445616e-23	7.252774e-23	7.2466896e-23	7.2420195e-23	7.2427655e-23	7.234923e-23	7.240279e-23	7.243539e-23	7.2371866e-23	7.247851e-23	7.242489e-23	7.242655e-23	7.237352e-23	7.2507544e-23	7.248349e-23	7.237738e-23	7.2428204e-23	7.2401685e-23	7.248957e-23	7.236938e-23	7.238208e-23	7.238208e-23	7.245916e-23	7.235475e-23	7.236745e-23	7.238512e-23	7.241964e-23	7.250782e-23	7.2423786e-23	7.2425995e-23
4586	5.043628e-23	5.0425507e-23	5.0423582e-23	5.0398585e-23	5.0387048e-23	5.0474388e-23	5.0453215e-23	5.0405504e-23	5.0431278e-23	5.0395893e-23	5.03932e-23	5.0425892e-23	5.039666e-23	5.040743e-23	5.043474e-23	5.0471693e-23	5.0409736e-23	5.0443783e-23	5.0497498e-23	5.045745e-23	5.0426277e-23	5.0432433e-23	5.0379362e-23	5.041512e-23	5.0437627e-23	5.0395893e-23	5.046515e-23	5.0429738e-23	5.04307e-23	5.0395123e-23	5.0484403e-23	5.046842e-23	5.03982e-23	5.0431856e-23	5.0414352e-23	5.0474773e-23	5.03932e-23	5.0401276e-23	5.0401084e-23	5.045283e-23	5.0383205e-23	5.0392047e-23	5.0403583e-23	5.0425507e-23	5.0489026e-23	5.0428968e-23	5.0430508e-23
1719	2.4716454e-23	2.4710798e-23	2.4709478e-23	2.4696097e-23	2.4689879e-23	2.4737206e-23	2.4725507e-23	2.4699489e-23	2.4714192e-23	2.469459e-23	2.4693082e-23	2.4710986e-23	2.4694966e-23	2.4700431e-23	2.471551e-23	2.4736073e-23	2.4701373e-23	2.4720414e-23	2.4749853e-23	2.4728148e-23	2.4710891e-23	2.4714757e-23	2.468583e-23	2.4704954e-23	2.4717398e-23	2.4694873e-23	2.47323e-23	2.4712777e-23	2.4713438e-23	2.4694213e-23	2.474249e-23	2.4733809e-23	2.469572e-23	2.4714002e-23	2.4704577e-23	2.4737772e-23	2.4693271e-23	2.4697698e-23	2.4697321e-23	2.4725225e-23	2.4687808e-23	2.469214e-23	2.4698545e-23	2.4710609e-23	2.4745511e-23	2.4712494e-23	2.4713248e-23
