	MCT.f.0045	MCT.f.0160	MCT.f.0305	MCT.f.0404	MCT.f.0618	MCT.f.0359	MCT.f.0114	MCT.f.0213	MCT.f.0608	MCT.f.0125	MCT.f.0167	MCT.f.0294	MCT.f.0546	MCT.f.0010	MCT.f.0427	MCT.f.0567	MCT.f.0592	MCT.f.0447	MCT.f.0528	MCT.f.0237	MCT.f.0337	MCT.f.0224	MCT.f.0616	MCT.f.0358	MCT.f.0457	MCT.f.0214	MCT.f.0227	MCT.f.0298	MCT.f.0253	MCT.f.0128	MCT.f.0119	MCT.f.0007	MCT.f.0136	MCT.f.0102	MCT.f.0185	MCT.f.0610	MCT.f.0191	MCT.f.0177	MCT.f.0255	MCT.f.0111	MCT.f.0204	MCT.f.0394	MCT.f.0072	MCT.f.0011	MCT.f.0481	MCT.f.0153	MCT.f.0465
243	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
64	2.5636906e-12	2.5634217e-12	2.5639497e-12	2.5651482e-12	2.5639252e-12	2.5640865e-12	2.5635978e-12	2.5639252e-12	2.5642138e-12	2.5637346e-12	2.563363e-12	2.564155e-12	2.564155e-12	2.5638617e-12	2.5641746e-12	2.5639302e-12	2.5638226e-12	2.5641063e-12	2.563759e-12	2.5641258e-12	2.5637053e-12	2.5638422e-12	2.564028e-12	2.5639985e-12	2.5642088e-12	2.5636563e-12	2.5638079e-12	2.5636173e-12	2.563901e-12	2.5636073e-12	2.563852e-12	2.564165e-12	2.564116e-12	2.5639252e-12	2.5635928e-12	2.5637834e-12	2.5635635e-12	2.5635978e-12	2.5639497e-12	2.5637981e-12	2.5635635e-12	2.5637053e-12	2.5639595e-12	2.563901e-12	2.5639547e-12	2.5640182e-12	2.5640377e-12
468	4.265008e-21	4.264666e-21	4.2654635e-21	4.2672697e-21	4.2655123e-21	4.2656424e-21	4.264943e-21	4.2654473e-21	4.265919e-21	4.2650894e-21	4.264894e-21	4.2658213e-21	4.26574e-21	4.2655285e-21	4.2656424e-21	4.265773e-21	4.2652357e-21	4.2656424e-21	4.2652195e-21	4.265805e-21	4.2652195e-21	4.2652845e-21	4.265561e-21	4.2653496e-21	4.2660006e-21	4.265073e-21	4.265252e-21	4.265252e-21	4.2655285e-21	4.2649917e-21	4.2650567e-21	4.265854e-21	4.2655446e-21	4.2653984e-21	4.265024e-21	4.265382e-21	4.2650894e-21	4.265024e-21	4.2655446e-21	4.2653496e-21	4.2650894e-21	4.2654146e-21	4.2654473e-21	4.2655285e-21	4.265382e-21	4.2655774e-21	4.2656913e-21
646	8.933328e-22	8.932545e-22	8.934248e-22	8.938204e-22	8.934385e-22	8.934657e-22	8.933226e-22	8.934283e-22	8.935237e-22	8.93343e-22	8.933022e-22	8.935135e-22	8.934862e-22	8.934385e-22	8.934624e-22	8.934862e-22	8.933839e-22	8.934657e-22	8.933772e-22	8.935033e-22	8.933839e-22	8.933839e-22	8.934488e-22	8.934112e-22	8.935408e-22	8.93343e-22	8.933874e-22	8.933839e-22	8.934419e-22	8.933226e-22	8.933328e-22	8.935203e-22	8.934521e-22	8.934112e-22	8.933294e-22	8.934079e-22	8.93343e-22	8.933294e-22	8.934453e-22	8.933976e-22	8.93343e-22	8.934146e-22	8.934248e-22	8.934419e-22	8.934079e-22	8.93459e-22	8.934794e-22
3552	8.2413876e-23	8.240696e-23	8.242268e-23	8.2459163e-23	8.2423936e-23	8.2426763e-23	8.241262e-23	8.2423305e-23	8.243274e-23	8.241482e-23	8.2410734e-23	8.243054e-23	8.242897e-23	8.242457e-23	8.242708e-23	8.24296e-23	8.241859e-23	8.2426763e-23	8.241765e-23	8.243023e-23	8.241828e-23	8.241954e-23	8.242582e-23	8.2420793e-23	8.2434e-23	8.241545e-23	8.2418906e-23	8.241828e-23	8.242425e-23	8.241356e-23	8.241513e-23	8.243085e-23	8.242582e-23	8.242205e-23	8.241451e-23	8.2421424e-23	8.241513e-23	8.241451e-23	8.24252e-23	8.2420793e-23	8.241513e-23	8.242205e-23	8.242268e-23	8.242425e-23	8.2420793e-23	8.24252e-23	8.2428025e-23
4584	1.7301455e-24	1.7299806e-24	1.7303435e-24	1.731202e-24	1.73037e-24	1.7304295e-24	1.7301193e-24	1.7303634e-24	1.7305614e-24	1.7301852e-24	1.730106e-24	1.7305153e-24	1.730469e-24	1.7303832e-24	1.7304492e-24	1.7304954e-24	1.7302445e-24	1.730436e-24	1.730238e-24	1.7305086e-24	1.730238e-24	1.7302644e-24	1.7303964e-24	1.7302776e-24	1.7306143e-24	1.7301786e-24	1.7302512e-24	1.7302577e-24	1.7303899e-24	1.7301323e-24	1.7301455e-24	1.730535e-24	1.73037e-24	1.7303173e-24	1.7301587e-24	1.7303305e-24	1.7301852e-24	1.7301587e-24	1.7304096e-24	1.7302909e-24	1.7301852e-24	1.7303567e-24	1.7303435e-24	1.7303899e-24	1.7303173e-24	1.7304096e-24	1.7304557e-24
4585	7.238898e-23	7.238263e-23	7.239699e-23	7.2429586e-23	7.239837e-23	7.2401136e-23	7.238843e-23	7.239727e-23	7.2405554e-23	7.239064e-23	7.238733e-23	7.240417e-23	7.240307e-23	7.2399205e-23	7.2401136e-23	7.24039e-23	7.239285e-23	7.240058e-23	7.23934e-23	7.24039e-23	7.23934e-23	7.239451e-23	7.2399477e-23	7.2396163e-23	7.240721e-23	7.239064e-23	7.2393955e-23	7.23934e-23	7.239893e-23	7.238926e-23	7.2390086e-23	7.240473e-23	7.239893e-23	7.239644e-23	7.238954e-23	7.239672e-23	7.2390086e-23	7.2389815e-23	7.2399205e-23	7.239561e-23	7.2390086e-23	7.239672e-23	7.239727e-23	7.239893e-23	7.239561e-23	7.2399477e-23	7.2401685e-23
4586	5.040589e-23	5.040166e-23	5.0411273e-23	5.0432818e-23	5.0411273e-23	5.0413582e-23	5.040512e-23	5.0411465e-23	5.0416274e-23	5.0407044e-23	5.040512e-23	5.041512e-23	5.041416e-23	5.0412043e-23	5.041339e-23	5.041512e-23	5.0408196e-23	5.041339e-23	5.040781e-23	5.041512e-23	5.0408196e-23	5.0408774e-23	5.0412043e-23	5.040935e-23	5.0418196e-23	5.040666e-23	5.040858e-23	5.0408966e-23	5.0412043e-23	5.0405697e-23	5.040666e-23	5.041589e-23	5.041185e-23	5.0410506e-23	5.040589e-23	5.041108e-23	5.040666e-23	5.0406082e-23	5.041262e-23	5.0409543e-23	5.040666e-23	5.0411273e-23	5.0411465e-23	5.0412043e-23	5.0410313e-23	5.0413197e-23	5.0413775e-23
1719	2.4699677e-23	2.4697793e-23	2.4702504e-23	2.4714002e-23	2.4702881e-23	2.4703823e-23	2.4699394e-23	2.4702504e-23	2.4705519e-23	2.4700431e-23	2.4699112e-23	2.4704954e-23	2.4704295e-23	2.4703069e-23	2.470401e-23	2.4704388e-23	2.4701185e-23	2.4703823e-23	2.4700996e-23	2.4704577e-23	2.4700996e-23	2.470156e-23	2.4703258e-23	2.470175e-23	2.4706085e-23	2.4700431e-23	2.4701373e-23	2.4700996e-23	2.4703069e-23	2.4699866e-23	2.4700242e-23	2.4705142e-23	2.4703069e-23	2.4702315e-23	2.4699866e-23	2.4702315e-23	2.4700242e-23	2.4699959e-23	2.4703446e-23	2.470175e-23	2.4700242e-23	2.4702504e-23	2.4702692e-23	2.4703069e-23	2.4702315e-23	2.4703446e-23	2.470401e-23
