	RSE	RRSE
243	22350.055	149.49934
64	94.85719	9.739466
468	188.21806	13.719259
646	130.22772	11.4117365
3552	12.938651	3.5970337
4584	116.07385	10.773758
4585	1.2754875	1.1293749
4586	7.671576	2.769761
1719	1.068932	1.0338917
