	RSE	RRSE
660	1.3299844	1.1532495
1042	1.3884721	1.1783345
806	4.112218	2.0278604
539	4.492717	2.119603
4587	10.552948	3.2485301
516	16.114225	4.0142527
1232	2.3173335	1.522279
643	2.3701415	1.5395263
754	14.667289	3.8297896
629	1.6364912	1.2792542
4588	4.2089763	2.051579
4589	1.5320219	1.2377487
4590	23.63032	4.8611026
4591	18.840162	4.3405256
4592	8.781736	2.9633994
4593	21.258461	4.6106896
4594	10.281713	3.206511
3310	3.9169307	1.9791237
4595	7.120715	2.6684668
